Close	Date	Sentiment_fin_V	Sentiment_fin_F2	Open
2847.600098	2019-08-15	-0.1714285714	-0.1142857143	2846.199951
2888.679932	2019-08-16	-0.1764705882	-0.137254902	2864.73999
2923.649902	2019-08-19	-0.1682769726	-0.166129898	2913.47998
2900.51001	2019-08-20	-0.05882352941	-0.1764705882	2919.01001
2924.429932	2019-08-21	-0.08695652174	-0.1304347826	2922.040039
2922.949951	2019-08-22	-0.09523809524	-0.1904761905	2930.939941
2847.110107	2019-08-23	-0.08928571429	-0.25	2911.070068
2878.379883	2019-08-26	-0.1554945055	-0.1972527473	2866.699951
2869.159912	2019-08-27	-0.1791044776	-0.2686567164	2893.139893
2887.939941	2019-08-28	-0.0985915493	-0.0985915493	2861.280029
2924.580078	2019-08-29	-0.04615384615	-0.06153846154	2910.370117
2926.459961	2019-08-30	-0.1194029851	-0.1940298507	2937.090088
2906.27002	2019-09-03	-0.06289746179	-0.178321751	2909.01001
2937.780029	2019-09-04	-0.0447761194	-0.2686567164	2924.669922
2976	2019-09-05	-0.02857142857	0.01428571429	2960.600098
2978.709961	2019-09-06	0	-0.1724137931	2980.330078
2978.429932	2019-09-09	-0.1212121212	-0.2567676768	2988.429932
2979.389893	2019-09-10	-0.08163265306	-0.2653061224	2971.01001
3000.929932	2019-09-11	-0.0447761194	-0.2686567164	2981.409912
3009.570068	2019-09-12	-0.07407407407	-0.1388888889	3009.080078
3007.389893	2019-09-13	0	0	3012.209961
2997.959961	2019-09-16	-0.2259765267	-0.05541292255	2996.409912
3005.699951	2019-09-17	-0.11	-0.19	2995.669922
3006.72998	2019-09-18	-0.2162162162	-0.09459459459	3001.5
3006.790039	2019-09-19	0.03797468354	-0.1139240506	3010.360107
2992.070068	2019-09-20	-0.1538461538	-0.1923076923	3008.419922
2991.780029	2019-09-23	0.0162327226	-0.2785278046	2983.5
2966.600098	2019-09-24	-0.1888888889	-0.2222222222	3002.429932
2984.870117	2019-09-25	-0.1261261261	-0.1351351351	2968.350098
2977.620117	2019-09-26	0.05128205128	-0.08974358974	2985.72998
2961.790039	2019-09-27	-0.1351351351	-0.1216216216	2985.469971
2976.73999	2019-09-30	-0.07515538527	-0.2121243082	2967.070068
2940.25	2019-10-01	-0.234375	-0.25	2983.689941
2887.610107	2019-10-02	-0.1267605634	-0.2394366197	2924.780029
2910.629883	2019-10-03	-0.07792207792	-0.1168831169	2885.379883
2952.01001	2019-10-04	-0.0447761194	-0.1791044776	2918.560059
2938.790039	2019-10-07	-0.1851851852	-0.2515432099	2944.22998
2893.060059	2019-10-08	-0.1126760563	-0.1549295775	2920.399902
2919.399902	2019-10-09	-0.06578947368	-0.1052631579	2911.100098
2938.129883	2019-10-10	-0.1219512195	-0.07317073171	2918.550049
2970.27002	2019-10-11	-0.08860759494	-0.05063291139	2963.070068
2966.149902	2019-10-14	-0.07363315697	-0.1057013974	2965.810059
2995.679932	2019-10-15	0.1153846154	-0.0641025641	2973.610107
2989.689941	2019-10-16	-0.05405405405	-0.2567567568	2989.679932
2997.949951	2019-10-17	-0.08641975309	-0.1851851852	3000.77002
2986.199951	2019-10-18	0.01587301587	-0.1746031746	2996.840088
3006.719971	2019-10-21	0.07407407407	-0.1229166667	2996.47998
2995.98999	2019-10-22	-0.0641025641	-0.1666666667	3010.72998
3004.52002	2019-10-23	0.01333333333	-0.1866666667	2994.01001
3010.290039	2019-10-24	0.1898734177	-0.05063291139	3014.780029
3022.550049	2019-10-25	0.01162790698	-0.1744186047	3003.320068
3039.419922	2019-10-28	0.01954177898	-0.09194369572	3032.120117
3036.889893	2019-10-29	0.03409090909	-0.125	3035.389893
3046.77002	2019-10-30	-0.009009009009	-0.1441441441	3039.73999
3037.560059	2019-10-31	0.04098360656	-0.04918032787	3046.899902
3066.909912	2019-11-01	0.07	-0.06	3050.719971
3078.27002	2019-11-04	0.07084785134	-0.112659698	3078.959961
3074.620117	2019-11-05	0.06024096386	-0.0843373494	3080.800049
3076.780029	2019-11-06	0.03370786517	-0.02247191011	3075.100098
3085.179932	2019-11-07	0.0198019802	-0.0198019802	3087.02002
3093.080078	2019-11-08	0.01612903226	-0.04838709677	3081.25
3087.01001	2019-11-11	0.04017094017	0.01111111111	3080.330078
3091.840088	2019-11-12	-0.01587301587	-0.2063492063	3089.280029
3094.040039	2019-11-13	0	-0.1397849462	3084.179932
3096.629883	2019-11-14	0.02631578947	-0.03947368421	3090.75
3120.459961	2019-11-15	0.02597402597	-0.02597402597	3107.919922
3122.030029	2019-11-18	0.06176046176	-0.01926406926	3117.909912
3120.179932	2019-11-19	-0.12	-0.1733333333	3127.449951
3108.459961	2019-11-20	0.07207207207	-0.06306306306	3114.659912
3103.540039	2019-11-21	0	-0.2405063291	3108.48999
3110.290039	2019-11-22	0	-0.1466666667	3111.409912
3133.639893	2019-11-25	0.06929510155	-0.08817204301	3117.439941
3140.52002	2019-11-26	-0.03076923077	-0.09230769231	3134.850098
3153.629883	2019-11-27	0.1363636364	0.1136363636	3145.48999
3140.97998	2019-11-29	-0.04569399908	-0.128607421	3147.179932
3113.870117	2019-12-02	-0.07179487179	0.03076923077	3143.850098
3093.199951	2019-12-03	-0.1235955056	-0.1797752809	3087.409912
3112.76001	2019-12-04	0.07352941176	-0.2352941176	3103.5
3117.429932	2019-12-05	0.01724137931	-0.3275862069	3119.209961
3145.909912	2019-12-06	0.1454545455	0.2727272727	3134.620117
3135.959961	2019-12-09	0.03504111322	-0.02915876028	3141.860107
3132.52002	2019-12-10	0.02631578947	-0.2368421053	3135.360107
3141.629883	2019-12-11	0	-0.0641025641	3135.75
3168.570068	2019-12-12	0.07246376812	-0.08695652174	3141.22998
3168.800049	2019-12-13	-0.04285714286	-0.05714285714	3166.649902
3191.449951	2019-12-16	0.04347158218	-0.04059488898	3183.629883
3192.52002	2019-12-17	-0.03278688525	-0.131147541	3195.399902
3191.139893	2019-12-18	-0.01470588235	-0.07352941176	3195.209961
3205.370117	2019-12-19	0.06756756757	-0.02702702703	3192.320068
3221.219971	2019-12-20	0.01587301587	-0.1111111111	3223.330078
3224.01001	2019-12-23	-0.03575275299	-0.1194920023	3226.050049
3223.379883	2019-12-24	0	-0.3333333333	3225.449951
3239.909912	2019-12-26	0.04054054054	0.02702702703	3227.199951
3240.02002	2019-12-27	0.06666666667	0.06666666667	3247.22998
3221.290039	2019-12-30	0.1466666667	-0.08666666667	3240.090088
3230.780029	2019-12-31	-0.07843137255	-0.01960784314	3215.179932
3257.850098	2020-01-02	-0.07127659574	-0.114893617	3244.669922
3234.850098	2020-01-03	0.02127659574	-0.1276595745	3226.360107
3246.280029	2020-01-06	-0.04189016603	-0.174201788	3217.550049
3237.179932	2020-01-07	-0.1639344262	-0.2459016393	3241.860107
3253.050049	2020-01-08	0.01369863014	-0.1917808219	3238.590088
3274.699951	2020-01-09	-0.02222222222	-0.06666666667	3266.030029
3265.350098	2020-01-10	-0.08196721311	-0.1639344262	3281.810059
3288.129883	2020-01-13	-0.1003831418	-0.1086206897	3271.129883
3283.149902	2020-01-14	-0.03448275862	-0.08045977011	3285.350098
3289.290039	2020-01-15	0.05194805195	-0.01298701299	3282.27002
3316.810059	2020-01-16	0.08108108108	-0.1081081081	3302.969971
3329.620117	2020-01-17	0.03389830508	-0.01694915254	3323.659912
3320.790039	2020-01-21	-0.08039021164	-0.1207120811	3321.030029
3321.75	2020-01-22	-0.0396039604	-0.1287128713	3330.02002
3325.540039	2020-01-23	-0.04938271605	0.01234567901	3315.77002
3295.469971	2020-01-24	0	-0.1428571429	3333.100098
3243.629883	2020-01-27	-0.1158808933	-0.2101736973	3247.159912
3276.23999	2020-01-28	0	-0.2023809524	3255.350098
3273.399902	2020-01-29	-0.02105263158	-0.2105263158	3289.459961
3283.659912	2020-01-30	0	-0.3232323232	3256.449951
3225.52002	2020-01-31	-0.01960784314	-0.2745098039	3282.330078
3248.919922	2020-02-03	-0.08333333333	-0.2283950617	3235.659912
3297.590088	2020-02-04	0.0198019802	-0.08910891089	3280.610107
3334.689941	2020-02-05	0.03896103896	-0.06493506494	3324.909912
3345.780029	2020-02-06	-0.03409090909	-0.01136363636	3344.919922
3327.709961	2020-02-07	0.1071428571	-0.1547619048	3335.540039
3352.090088	2020-02-10	0.1188581533	-0.01599090565	3318.280029
3357.75	2020-02-11	0.04166666667	-0.09722222222	3365.870117
3379.449951	2020-02-12	0.0843373494	-0.07228915663	3370.5
3373.939941	2020-02-13	-0.03658536585	-0.1341463415	3365.899902
3380.159912	2020-02-14	-0.1486486486	-0.1216216216	3378.080078
3370.290039	2020-02-18	-0.1173453283	-0.1082544192	3369.040039
3386.149902	2020-02-19	-0.0447761194	-0.0447761194	3380.389893
3373.22998	2020-02-20	0	-0.08620689655	3380.449951
3337.75	2020-02-21	0.05128205128	-0.1025641026	3360.5
3225.889893	2020-02-24	-0.02791005291	-0.02275132275	3257.610107
3128.209961	2020-02-25	-0.1057692308	-0.1538461538	3238.939941
3116.389893	2020-02-26	-0.01351351351	-0.1486486486	3139.899902
2978.76001	2020-02-27	-0.07954545455	-0.2386363636	3062.540039
2954.219971	2020-02-28	-0.04494382022	-0.2359550562	2916.899902
3090.22998	2020-03-02	-0.08444444444	-0.1276023392	2974.280029
3003.370117	2020-03-03	-0.1111111111	-0.08080808081	3096.459961
3130.120117	2020-03-04	0	-0.08196721311	3045.75
3023.939941	2020-03-05	-0.1111111111	-0.303030303	3075.699951
2972.370117	2020-03-06	-0.009345794393	-0.1588785047	2954.199951
2746.560059	2020-03-09	-0.1727213657	-0.2315356292	2863.889893
2882.22998	2020-03-10	-0.1016949153	-0.1440677966	2813.47998
2741.379883	2020-03-11	-0.1481481481	-0.2314814815	2825.600098
2480.639893	2020-03-12	-0.09090909091	-0.2525252525	2630.860107
2711.02002	2020-03-13	-0.2741935484	-0.1693548387	2569.98999
2386.129883	2020-03-16	-0.08907481545	-0.1871010951	2508.590088
2529.189941	2020-03-17	-0.07534246575	-0.3287671233	2425.659912
2398.100098	2020-03-18	-0.009803921569	-0.2745098039	2436.5
2409.389893	2020-03-19	-0.1	-0.1764705882	2393.47998
2304.919922	2020-03-20	-0.1267605634	-0.176056338	2431.939941
2237.399902	2020-03-23	-0.006944444444	-0.2383597884	2290.709961
2447.330078	2020-03-24	-0.08163265306	-0.2142857143	2344.439941
2475.560059	2020-03-25	-0.06603773585	-0.1886792453	2457.77002
2630.070068	2020-03-26	0.008928571429	-0.08928571429	2501.290039
2541.469971	2020-03-27	-0.1557377049	-0.1885245902	2555.870117
2626.649902	2020-03-30	-0.1538821665	-0.1112071449	2558.97998
2584.590088	2020-03-31	-0.1592920354	-0.1946902655	2614.689941
2470.5	2020-04-01	-0.1219512195	-0.2804878049	2498.080078
2526.899902	2020-04-02	-0.02752293578	-0.1743119266	2458.540039
2488.649902	2020-04-03	-0.02836879433	-0.2340425532	2514.919922
2663.679932	2020-04-06	-0.1963203463	-0.3056277056	2578.280029
2659.409912	2020-04-07	-0.06849315068	-0.2191780822	2738.649902
2749.97998	2020-04-08	-0.025	-0.2	2685
2789.820068	2020-04-09	-0.02803738318	-0.09345794393	2776.98999
2761.629883	2020-04-13	0.02845971233	-0.1916841223	2782.459961
2846.060059	2020-04-14	0.01030927835	-0.03092783505	2805.100098
2783.360107	2020-04-15	-0.08064516129	-0.1693548387	2795.639893
2799.550049	2020-04-16	0.05769230769	-0.1442307692	2799.340088
2874.560059	2020-04-17	0.03773584906	-0.1320754717	2842.429932
2823.159912	2020-04-20	-0.07600732601	-0.2661782662	2845.620117
2736.560059	2020-04-21	-0.08403361345	-0.1932773109	2784.810059
2799.310059	2020-04-22	-0.05223880597	-0.1417910448	2787.889893
2797.800049	2020-04-23	-0.0404040404	-0.303030303	2810.419922
2836.73999	2020-04-24	-0.009900990099	-0.1188118812	2812.639893
2878.47998	2020-04-27	-0.04719644523	-0.1457627535	2854.649902
2863.389893	2020-04-28	-0.03703703704	-0.06172839506	2909.959961
2939.51001	2020-04-29	0	-0.1681415929	2918.459961
2912.429932	2020-04-30	-0.08791208791	-0.2527472527	2930.909912
2830.709961	2020-05-01	-0.03125	-0.328125	2869.090088
2842.73999	2020-05-04	-0.07861292665	-0.1082062455	2815.01001
2868.439941	2020-05-05	-0.03896103896	-0.1428571429	2868.879883
2848.419922	2020-05-06	0.04	-0.01333333333	2883.139893
2881.189941	2020-05-07	0.05813953488	-0.04651162791	2878.26001
2929.800049	2020-05-08	-0.1774193548	-0.2419354839	2908.830078
2930.189941	2020-05-11	0.07619047619	-0.1095238095	2915.459961
2870.120117	2020-05-12	-0.1368421053	-0.2105263158	2939.5
2820	2020-05-13	-0.1219512195	-0.243902439	2865.860107
2852.5	2020-05-14	0.03370786517	-0.2247191011	2794.540039
2863.699951	2020-05-15	-0.1451612903	-0.2903225806	2829.949951
2953.909912	2020-05-18	0.02012154512	-0.0004578754579	2913.860107
2922.939941	2020-05-19	-0.0243902439	-0.08130081301	2948.590088
2971.610107	2020-05-20	0.03488372093	-0.1860465116	2953.629883
2948.51001	2020-05-21	-0.04210526316	-0.09473684211	2969.949951
2955.449951	2020-05-22	0.01492537313	-0.1940298507	2948.050049
2991.77002	2020-05-26	-0.07386363636	-0.08664772727	3004.080078
3036.129883	2020-05-27	-0.02298850575	-0.01149425287	3015.649902
3029.72998	2020-05-28	-0.1048387097	-0.1451612903	3046.610107
3044.310059	2020-05-29	0.05882352941	-0.01960784314	3025.169922
3055.72998	2020-06-01	-0.1209742351	-0.1459339775	3038.780029
3080.820068	2020-06-02	-0.01234567901	-0.01234567901	3064.780029
3122.870117	2020-06-03	-0.04938271605	-0.0987654321	3098.899902
3112.350098	2020-06-04	-0.008928571429	-0.07142857143	3111.560059
3193.929932	2020-06-05	-0.04761904762	-0.03174603175	3163.840088
3232.389893	2020-06-08	0.04853479853	-0.07142857143	3199.919922
3207.179932	2020-06-09	-0.05970149254	-0.223880597	3213.320068
3190.139893	2020-06-10	-0.09195402299	-0.1724137931	3213.419922
3002.100098	2020-06-11	-0.1063829787	-0.2234042553	3123.530029
3041.310059	2020-06-12	-0.2159090909	-0.2159090909	3071.040039
3066.590088	2020-06-15	0.3556998557	0.05303030303	2993.76001
3124.73999	2020-06-16	0.08219178082	-0.01369863014	3131
3113.48999	2020-06-17	0.03448275862	-0.1264367816	3136.129883
3115.340088	2020-06-18	-0.1323529412	-0.2058823529	3101.639893
3097.73999	2020-06-19	-0.07692307692	-0.2	3140.290039
3117.860107	2020-06-22	0.04545454545	-0.06281878188	3094.419922
3131.290039	2020-06-23	-0.1012658228	-0.08860759494	3138.699951
3050.330078	2020-06-24	-0.2736842105	-0.2421052632	3114.399902
3083.76001	2020-06-25	-0.05	-0.13	3046.600098
3009.050049	2020-06-26	-0.08139534884	-0.1162790698	3073.199951
3053.23999	2020-06-29	-0.1018342821	-0.1834555407	3018.590088
3100.290039	2020-06-30	-0.07339449541	-0.2201834862	3050.199951
3115.860107	2020-07-01	-0.01960784314	-0.02941176471	3105.919922
3130.01001	2020-07-02	-0.07608695652	-0.04347826087	3143.639893
3179.719971	2020-07-06	-0.01230523627	-0.1214734994	3155.290039
3145.320068	2020-07-07	0.01111111111	-0.1444444444	3166.439941
3169.939941	2020-07-08	-0.1084337349	-0.2048192771	3153.070068
3152.050049	2020-07-09	-0.1078431373	-0.2450980392	3176.169922
3185.040039	2020-07-10	0.01234567901	-0.08641975309	3152.469971
3155.219971	2020-07-13	0.02718052738	-0.03529411765	3205.080078
3197.52002	2020-07-14	-0.0701754386	-0.1228070175	3141.110107
3226.560059	2020-07-15	0.0406504065	-0.0243902439	3225.97998
3215.570068	2020-07-16	-0.08547008547	-0.1709401709	3208.360107
3224.72998	2020-07-17	-0.06944444444	-0.1527777778	3224.209961
